Job Title,Company,Location,City,Description,Flagged Terms,Sentiment
JUNIOR BUSINESS AND PRODUCT ANALYST,Helius Technologies,India,India,"ROLES AND RESPONSIBILITIES Job Description: Track product enhancement requests, assist with gathering details and defining use cases and story logic. Coordinating across various teams to effectively manage product issues and coordinate with the Scrum Master to ensure the timely and successful delivery of projects Be involved in the complete lifecycle of systems development from concept, through requirements and development, to testing and deployment and ensure solutions developed are aligned and fit into the overall product vision Work with the engineering team in representing product management in answering questions – elaborate information on the specifications, define and review test plans and its results. Support and review the testing scenarios, test data, and defects verification throughout the delivery lifecycle; Develop user documentation and training materials and document solutions to customer issues, contribute to knowledge base and cross train other team members. Understand and refine the logic behind software products and assist with the development of the product. Work with UX/UI experts in the creation and refinement of wireframes Ensuring UI conforms to logic and product requirements Testing of software products and prioritizing any issues on the development side. Determine iteration strategies for launches Refine the product strategy and roadmap and monitor the implementation of the project in accordance with the projected timelines. Gather information based on user experience and then prioritize the required functionalities based on market requirements and resources. Main point of contact between the Business Team and the Engineering Team. Regular catch-up meetings with the Product Team and the Engineering Team. Work on sprint set up and product refinement sessions with Engineering Team Work closely with the Head of Technology and the Business Team to ensure that software products is rolled out successfully. Provide regular updates to the Partners to ensure that they are informed about the progress of the development of software products Work closely with marketing, technology, business development and operations teams. Be flexible and willing to assist on a variety of tasks as required by the needs and circumstances. Abide by the Code of Honor and other policies. Such other duties as may from time to time be assigned to you. An ideal candidate should be a fast-thinking dynamic person with a positive attitude able to function under pressure, and an exceptional aptitude for learning, combined with common sense and initiative. He/She should be able to function both as a team player, OR in a standalone capacity – able to organize yourself and others around you to a common goal. So, if you like to work in a fast-paced environment and meet our requirements, we would like to hear from you. REQUIREMENTS Candidate Requirements: Bachelor’s degree in business, economics, mathematics or any related field. Previous product analysis experience. Extensive knowledge of Google G-Suite (documents, sheets, etc) is preferred. A close understanding of software development cycles, e-commerce best practices, and digital product design and life cycles. Some database experience including basic knowledge of SQL queries The ability to work under pressure and adapt to change. The ability to balance customer needs against the company’s vision. Excellent time management skills. Professional experience and a high-level understanding of working with various operating systems and their implications. Professional work experience in team building and project organization. Great communication and collaboration skills with a commitment to quality.",he,Neutral
JUNIOR BUSINESS AND PRODUCT ANALYST,Helius Technologies,India,India,"ROLES AND RESPONSIBILITIES Job Description: Track product enhancement requests, assist with gathering details and defining use cases and story logic. Coordinating across various teams to effectively manage product issues and coordinate with the Scrum Master to ensure the timely and successful delivery of projects Be involved in the complete lifecycle of systems development from concept, through requirements and development, to testing and deployment and ensure solutions developed are aligned and fit into the overall product vision Work with the engineering team in representing product management in answering questions – elaborate information on the specifications, define and review test plans and its results. Support and review the testing scenarios, test data, and defects verification throughout the delivery lifecycle; Develop user documentation and training materials and document solutions to customer issues, contribute to knowledge base and cross train other team members. Understand and refine the logic behind software products and assist with the development of the product. Work with UX/UI experts in the creation and refinement of wireframes Ensuring UI conforms to logic and product requirements Testing of software products and prioritizing any issues on the development side. Determine iteration strategies for launches Refine the product strategy and roadmap and monitor the implementation of the project in accordance with the projected timelines. Gather information based on user experience and then prioritize the required functionalities based on market requirements and resources. Main point of contact between the Business Team and the Engineering Team. Regular catch-up meetings with the Product Team and the Engineering Team. Work on sprint set up and product refinement sessions with Engineering Team Work closely with the Head of Technology and the Business Team to ensure that software products is rolled out successfully. Provide regular updates to the Partners to ensure that they are informed about the progress of the development of software products Work closely with marketing, technology, business development and operations teams. Be flexible and willing to assist on a variety of tasks as required by the needs and circumstances. Abide by the Code of Honor and other policies. Such other duties as may from time to time be assigned to you. An ideal candidate should be a fast-thinking dynamic person with a positive attitude able to function under pressure, and an exceptional aptitude for learning, combined with common sense and initiative. He/She should be able to function both as a team player, OR in a standalone capacity – able to organize yourself and others around you to a common goal. So, if you like to work in a fast-paced environment and meet our requirements, we would like to hear from you. REQUIREMENTS Candidate Requirements: Bachelor’s degree in business, economics, mathematics or any related field. Previous product analysis experience. Extensive knowledge of Google G-Suite (documents, sheets, etc) is preferred. A close understanding of software development cycles, e-commerce best practices, and digital product design and life cycles. Some database experience including basic knowledge of SQL queries The ability to work under pressure and adapt to change. The ability to balance customer needs against the company’s vision. Excellent time management skills. Professional experience and a high-level understanding of working with various operating systems and their implications. Professional work experience in team building and project organization. Great communication and collaboration skills with a commitment to quality.",she,Neutral
Data & Reporting Analyst,ICON Plc,"Chennai, Tamil Nadu",Chennai,"Data & Reporting Analyst - India, Chennai - Hybrid, Office-Based ICON plc is a world-leading healthcare intelligence and clinical research organization. We’re proud to foster an inclusive environment driving innovation and excellence, and we welcome you to join us on our mission to shape the future of clinical development We are currently seeking a Data & Reporting Analyst to join our diverse and dynamic team. The Data & Reporting Analyst will report into the Director of Data & Applied Analytics the Analyst will track, report, analyze and present operational metrics to provide performance oversight and identify risks across the organization and / or Alliance Sponsor delivering trials to the highest customer standards. What You Will Be Doing: Collaborate with cross-functional teams to gather and analyze data requirements for clinical trials and research studies. Develop and maintain data models, dashboards, and reports using tools such as SQL, Tableau, or Power BI. Perform data validation and quality assurance to ensure accuracy and reliability of reports. Provide insights and recommendations based on data analysis to support decision-making processes. Support ad-hoc data requests and contribute to continuous improvement initiatives within the analytics team. Your Profile: Bachelor's degree in related field and 1-3 years of related experience. Proficient in Excel, including advanced functions and data manipulation techniques. Proven experience in business data analysis, with a strong preference for candidates with a background in the Pharma/CRO industry. Demonstrated passion for analytical problem-solving using quantitative methods to extract meaningful insights. Excellent verbal and written communication skills, enabling effective collaboration and knowledge sharing. Self-motivated and capable of managing tasks and projects independently. What ICON can offer you: Our success depends on the quality of our people. That’s why we’ve made it a priority to build a diverse culture that rewards high performance and nurtures talent. In addition to your competitive salary, ICON offers a range of additional benefits. Our benefits are designed to be competitive within each country and are focused on well-being and work life balance opportunities for you and your family. Our benefits examples include: Various annual leave entitlements A range of health insurance offerings to suit you and your family’s needs. Competitive retirement planning offerings to maximize savings and plan with confidence for the years ahead. Global Employee Assistance Programme, TELUS Health, offering 24-hour access to a global network of over 80,000 independent specialised professionals who are there to support you and your family’s well-being. Life assurance Flexible country-specific optional benefits, including childcare vouchers, bike purchase schemes, discounted gym memberships, subsidised travel passes, health assessments, among others. Visit our careers site to read more about the benefits ICON offers. At ICON, inclusion & belonging are fundamental to our culture and values. We’re dedicated to providing an inclusive and accessible environment for all candidates. ICON is committed to providing a workplace free of discrimination and harassment. All qualified applicants will receive equal consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status. If, because of a medical condition or disability, you need a reasonable accommodation for any part of the application process, or in order to perform the essential functions of a position, please let us know Interested in the role, but unsure if you meet all of the requirements? We would encourage you to apply regardless – there’s every chance you’re exactly what we’re looking for here at ICON whether it is for this or other roles.",competitive,Positive
Business Analyst - Bangalore,e2open,"Bengaluru, Karnataka",Bengaluru,"E2open is the connected supply chain platform that enables the world's largest companies to transform the way they make, move, and sell goods and services. We connect more than 400,000 partners as one multi-enterprise network. Powered by the network, data, and applications, our SaaS platform anticipates disruptions and opportunities to help companies improve efficiency, reduce waste, and operate sustainably. Our employees around the world are focused on delivering enduring value for our clients. Business Analyst – Bangalore Summary: Global trade is becoming increasingly complex and costly to manage. Companies now source from and sell within more jurisdictions than ever, and trade regulations fluctuate with greater frequency. Meanwhile, penalties for non-compliance are growing more severe. With the right platform, organizations can navigate these challenges and use trade agreements and duty management programs to improve margins for new growth and competitive advantage. E2open's suite of Global Trade Management intelligent applications helps companies achieve their goals by providing a consolidated supply chain platform to efficiently plan, execute and administer global trade. Business Analyst analyzes our customers' trade compliance processes and implements E2open's Global Trade Management Intelligent Application Suite to meet customers' business needs. Business Analyst is the subject matter expert in E2open's Global Trade Management Intelligent Application Suite during the customer implementation. Responsibilities: Solution Design, Development and Delivery Contributes to the team in Implementation of E2open solutions, which including: Conduct Requirement gathering & analyze Customer As-Is Trade Compliance Processes. Need thorough knowledge on supply chain processes and Global Trade Management. Define To – Be Trade Compliance processes by implementing E2Open Trade solutions Work with Senior Solution Archietects to Identify the gaps & determine the need for custom enhancements required if any. Under the guidance of senior SA, Prepare detailed Functional Requirement documents & Get Client Sign off. Coordinate with other cross application teams and Define solutions to meet the requirements Get customer sign offs on design & transition the FD for technical teams if required. Actively Coordinate, expedite and complete the build and perform Unit tests. Work with other internal teams in completing all tasks to meet the project mile stones. Actively Participate in UAT and own the tickets till closure. Assist in Data cut over, production implementation & Hypercare activities. Preparation Training materials and participate in Gate reviews and transition calls to Customer Support. With guidance from Senior Solution Architects, Provides functional expertise for E2open's Global Trade Management Intelligent Application Suite Learn and Maintain high degree of knowledge/understanding of Trade/Logistics industry and changes that could impact software functionality. Collaborate with cross-functional teams on project delivery, solution development and deployment as needed. Requirements: Required Skills: Participate in the requirement gathering calls along with Senior Solution Architects. Document in the requirement gatherings As-Is business processes. Involve in the Solution Design to meet the customer requirements. Ability to learn Trade Solution & demonstrate the expertise on E2Open Trade Solutions. Proven ability to facilitate customer meetings and with little Supervisor should able to complete assigned tasks with in project time lines. Capable to learning the new applications quickly and drive medium complex projects / enhancements independently. Capable of doing Multi-tasking and drive multiple projects simultaneously. Proven experience in software implementation methodologies and best practices would Excellent formal and informal written communication skills. Required Experience: Bachelor's degree (preferably B.A or B.S.) from an accredited college or university is required Minimum of 2 - 4 years of consulting experience for a Software Professional Services organization Experience in Foreign Trade or Global Trade solutions, Logistics Management, or ERP - Sales Order Management / Purchase Order Management Systems is a must. Knowledge on HS Classification of the projects, Exports, Imports and Free Trade agreement would be added advantage. Need to prepare visio flow diagrams and document functional designs to meet the requirements. Proficient in Microsoft Office software suite Experience with writing simple SQL queries is a plus Willing to travel when needed E2open is proud to be an Equal Employment Opportunity employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, reproductive health decisions, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, genetic information, political views or activity, or other applicable legally protected characteristics. E2open participates in the E-verify program in certain locations, as required by law. E2open does not accept unsolicited referrals or resumes from any source other than directly from candidates or preferred vendors. We will not consider unsolicited referrals.",competitive,Neutral
Data Analyst,Naruvi Hospitals,"Vellore, Tamil Nadu",Vellore,"Job Title: Data Analyst – Hospital Operations Job Summary: We are looking for a motivated and detail-driven Data Analyst with 1 to 3 years of experience to support data-driven decision-making at our hospital. The candidate will be responsible for collecting, analyzing, and visualizing data across clinical and operational functions to improve efficiency, monitor quality indicators, and support strategic initiatives. Key Responsibilities: Gather, clean, and validate data from clinical, operational, and administrative departments. Generate and automate regular reports and dashboards (daily/weekly/monthly) for key performance indicators (KPIs). Support the Quality team in tracking NABH/JCI indicators, audits, and compliance metrics. Assist departments in identifying data trends, variances, and areas for improvement. Create visualizations using Excel and Power BI/Tableau to support presentations and reviews. Collaborate with HIS/EMR teams to ensure data accuracy and integration. Maintain data confidentiality and adhere to health information regulations. Required Qualifications: Bachelor’s degree in Data Science, Statistics, Computer Science, Health Informatics, or a related field. 1 to 3 years of experience in a data analysis role, preferably in a hospital or healthcare environment. Proficiency in MS Excel (including pivot tables, formulas), SQL, and Power BI or Tableau. Basic understanding of hospital workflows, clinical and non-clinical data, and quality metrics. Strong problem-solving skills and attention to detail. Preferred Skills: Familiarity with HIS/EMR systems (e.g., TrakCare, MedMantra, or equivalent). Exposure to Python/R for data manipulation is an advantage. Good communication and presentation skills to interact with cross-functional teams. Job Types: Full-time, Permanent Pay: ₹15,000.00 - ₹30,000.00 per month Benefits: Health insurance Provident Fund Schedule: Rotational shift Supplemental Pay: Yearly bonus Work Location: In person",his,Positive
"Analyst, Master Data Management",JB Poindexter (India) Private Limited,"Bengaluru, Karnataka",Bengaluru,"Company Overview JB Poindexter (India) Private Limited is asubsidiary ofJ.B.Poindexter & Co., Inc. a privately held diversified manufacturing company forecasting $2.4B in annual revenue and 8,000 team members in 2024. The eight operating subsidiaries, covering over 50 locations, are engaged in the production of commercial truck bodies, step-vans, utility trucks, funeral coaches, limousines, pickup truck bed enclosures, precision machining, and expandable foam plastic packaging. For more information, visit www.jbpoindexter.com. JB Poindexter (India) Private Limited is the captive shared services unit of the J.B. Poindexter & Co., Inc. The company, wholly owned by J. B. Poindexter & Co., Inc. & is headquartered in Houston, Texas, USA.  Key accountabilities and responsibilities: Data Coordination: Collaborate with Supply Chain, Finance, and other business teams to understand data requirements and gather master data. Data Upload & Maintenance: Prepare, validate, and upload master data into JD Edwards, ensuring data accuracy and timely updates. Data Cleansing: Identify and rectify data discrepancies, standardize data formats, and improve data quality. Data Validation: Perform validation checks and quality control on large data sets before upload. Process Improvement: Identify areas for process optimization in data management and suggest improvements. Documentation: Maintain accurate records of data uploads, changes, and updates for audit and compliance purposes. Cross-functional Support: Serve as the point of contact between various teams for master data-related queries, providing insights and support as needed. Required Skills: Excel Proficiency: Advanced skills in Microsoft Excel, including experience with VLOOKUP, Pivot Tables, and other data analysis tools. Data Management Skills: Experience working with large datasets, with strong attention to detail. JD Edwards Experience: Familiarity with JDE or similar ERP systems for data uploads and maintenance is preferred. Analytical Mindset: Ability to analyze data sets for consistency and quality and make recommendations. Collaboration & Communication: Excellent communication skills to liaise effectively with Supply Chain, Finance, and other business teams. Code of Ethics: JB Poindexter (India) Private Limited, requires the highest standard of ethics in all business dealings, with customers, suppliers, advisors, employees, and authorities. This position shall actively ensure that his/her own activities and those of all employees within the project meet this obligation. JBPCO critical standards and procedures related to expected conduct are detailed on the company website. This position is expected to be familiar with these policies and ensure that they are implemented in all areas of control.",her,Neutral
"Analyst, Master Data Management",JB Poindexter (India) Private Limited,"Bengaluru, Karnataka",Bengaluru,"Company Overview JB Poindexter (India) Private Limited is asubsidiary ofJ.B.Poindexter & Co., Inc. a privately held diversified manufacturing company forecasting $2.4B in annual revenue and 8,000 team members in 2024. The eight operating subsidiaries, covering over 50 locations, are engaged in the production of commercial truck bodies, step-vans, utility trucks, funeral coaches, limousines, pickup truck bed enclosures, precision machining, and expandable foam plastic packaging. For more information, visit www.jbpoindexter.com. JB Poindexter (India) Private Limited is the captive shared services unit of the J.B. Poindexter & Co., Inc. The company, wholly owned by J. B. Poindexter & Co., Inc. & is headquartered in Houston, Texas, USA.  Key accountabilities and responsibilities: Data Coordination: Collaborate with Supply Chain, Finance, and other business teams to understand data requirements and gather master data. Data Upload & Maintenance: Prepare, validate, and upload master data into JD Edwards, ensuring data accuracy and timely updates. Data Cleansing: Identify and rectify data discrepancies, standardize data formats, and improve data quality. Data Validation: Perform validation checks and quality control on large data sets before upload. Process Improvement: Identify areas for process optimization in data management and suggest improvements. Documentation: Maintain accurate records of data uploads, changes, and updates for audit and compliance purposes. Cross-functional Support: Serve as the point of contact between various teams for master data-related queries, providing insights and support as needed. Required Skills: Excel Proficiency: Advanced skills in Microsoft Excel, including experience with VLOOKUP, Pivot Tables, and other data analysis tools. Data Management Skills: Experience working with large datasets, with strong attention to detail. JD Edwards Experience: Familiarity with JDE or similar ERP systems for data uploads and maintenance is preferred. Analytical Mindset: Ability to analyze data sets for consistency and quality and make recommendations. Collaboration & Communication: Excellent communication skills to liaise effectively with Supply Chain, Finance, and other business teams. Code of Ethics: JB Poindexter (India) Private Limited, requires the highest standard of ethics in all business dealings, with customers, suppliers, advisors, employees, and authorities. This position shall actively ensure that his/her own activities and those of all employees within the project meet this obligation. JBPCO critical standards and procedures related to expected conduct are detailed on the company website. This position is expected to be familiar with these policies and ensure that they are implemented in all areas of control.",his,Neutral
Data Analytics Intern (Growth),Funding Societies | Modalku Group,"Remote in Bengaluru, Karnataka",Remote,"Data Analytics Intern Funding Societies | Modalku is the largest SME digital finance platform in Southeast Asia. We are licensed and operating in Singapore, Indonesia, Thailand, Malaysia and Vietnam, and backed by Sequoia India (Peak XV), Softbank Vision Fund, Khazanah and SMBC bank amongst many others. Funding Societies | Modalku provides business financing to small and medium-sized enterprises (SMEs), which is funded by individual and institutional investors, as well as payments solutions to SMEs and consumers.  Here at Funding Societies | Modalku we live by our core values GETFS: Serve with Obsession: Build win-win relationships for the long-term by having a customer obsession. Grow Relentlessly: Strive to become our best, most authentic selves. Enable Teamwork, Disable Politics: Only by forging togetherness, we help each other succeed. Test Measure Act: Stay curious and reinvent ourselves, through innovation and experimentation. Focus on Impact: Create impact through bias for action and tangible results. As a Data Analytics Intern, you will be part of a larger Data Analytics team and work directly with a senior data analyst, to communicate your findings and build strategies around them. What you will do: Provide support to overall Data Analytics team, specifically Growth domain Understand business problems from the department, identify and document requirements and data needed to solve them Performing daily data operations tasks, such as debugging errors, fixing dashboards & other ad hoc tasks Work closely with datasets to build data visualisation and dashboards that inform strategic planning and sound business decisions Understand functional and technical requirements to build reports that deliver actionable insights to key stakeholders Identify and Automate any repetitive tasks currently performed by team members Requirements What we are looking for: Good SQL knowledge - Should possess core skills in querying and processing data Demonstrates problem-solving abilities and exercise sound judgment and common sense in decision-making Strong ownership of tasks & responsibilites Sensitive to data integrity and understand the significance of data quality to ensure accurate analysis Strong communication skills to comprehend business requirements and engage effectively with stakeholders. A proactive, resourceful attitude that encourages self-driven learning while actively seeking available mentorship and guidance. Interested to know more about us? Learn about our Stories here.",sensitive,Positive
Business Intelligence Analyst,ExxonMobil,"Bengaluru, Karnataka",Bengaluru,"About us  At ExxonMobil, our vision is to lead in energy innovations that advance modern living and a net-zero future. As one of the world’s largest publicly traded energy and chemical companies, we are powered by a unique and diverse workforce fueled by the pride in what we do and what we stand for.  The success of our Upstream, Product Solutions and Low Carbon Solutions businesses is the result of the talent, curiosity and drive of our people. They bring solutions every day to optimize our strategy in energy, chemicals, lubricants and lower-emissions technologies.  We invite you to bring your ideas to ExxonMobil to help create sustainable solutions that improve quality of life and meet society’s evolving needs. Learn more about our What and our Why and how we can work together. What role you will play in our team  The Business Intelligence Analyst is responsible for transforming data into actionable insights that drive business decisions. Using their skills, knowledge, and experience, the Analyst will evaluate business problems, design and develop data-driven solutions, formulate strategic recommendations, and communicate findings effectively to stakeholders. This analysis requires a strong foundation in data gathering, cleansing, analysis, and reporting, with a focus on leveraging business intelligence tools and technologies to accomplish this objective. Within Supply Chain, the Business Intelligence Analyst sits in the Discipline Management group, ensuring efficient and effective execution of work output in support of the Product Management team’s objectives. What you will do  Assist with the development, delivery, and sustainment of interactive reports, dashboards, and visualization solutions which communicate key performance indicators (KPIs) and other metrics to stakeholders. Perform requirements definition and translation into data-driven solutions and support development, testing, analysis, and ad-hoc reporting as requested. Gather, cleanse, and analyze data from various sources to enable improved analytics and insight generation. Manage data model updates to support business analysis and decision-making. Identify trends, patterns, and anomalies in data to help predict future outcomes, inform strategic choices, and improve decision-making. Maintain documentation for data processes, models, reports, and analytics to ensure clarity, consistency, and sustained cost-effective stewardship of delivered solutions.  Business Intelligence Analyst - Associate  Assist with the development, delivery, and sustainment of interactive reports, dashboards, and visualization solutions which communicate key performance indicators (KPIs) and other metrics to stakeholders. Perform requirements definition and translation into data-driven solutions and support development, testing, analysis, and ad-hoc reporting as requested. Gather, cleanse, and analyze data from various sources to enable improved analytics and insight generation. Manage data model updates to support business analysis and decision-making. Identify trends, patterns, and anomalies in data to help predict future outcomes, inform strategic choices, and improve decision-making. Maintain documentation for data processes, models, reports, and analytics to ensure clarity, consistency, and sustained cost-effective stewardship of delivered solutions. Responsible for talent management (e.g., strategic workforce plan, capability roadmap) and technology delivery capability (including landscape, roadmap, architecture, and standards and practices).  Business Intelligence Analyst – Advanced  Develop, deliver, and sustain interactive reports, dashboards, and visualization solutions which effectively communicate key performance indicators (KPIs) and other metrics to stakeholders. Gather, cleanse, and analyze data from various sources to enable improved analytics and insight generation. Create and manage data models to support business analysis and decision-making. Identify and investigate trends, patterns, and anomalies in data which help to predict future outcomes, inform strategic choices, and improve decision-making. Partner with stakeholders to understand their complex business scenarios and translate requirements into data-driven solutions. Highlight opportunities to optimize development and sustainment of insight delivery. Maintain documentation for data processes, models, reports, and analytics to ensure clarity, consistency, and sustained cost-effective stewardship of delivered solutions. About You  Skills and Qualifications  Works closely with Product Management on planning and prioritization of deliverables. Has experience translating business requirements into new data-driven solutions. Has experience with Agile work management tools for planning and reporting. Has knowledge of (proficiency in) agile development practices. Strong domain knowledge in data, analytics, and process mining capabilities. Your benefits  An ExxonMobil career is one designed to last. Our commitment to you runs deep our employees grow personally and professionally, with benefits built on our core categories of health, security, finance and life. We offer you:  Competitive compensation Medical plans, maternity leave and benefits, life, accidental death and dismemberment benefits Retirement benefits Global networking & cross-functional opportunities Annual vacations & holidays Day care assistance program Training and development program Tuition assistance program Workplace flexibility policy Relocation program Transportation facility  Please note benefits may change from time to time without notice, subject to applicable laws. The benefits programs are based on the Company’s eligibility guidelines. Stay connected with us  Learn more about ExxonMobil in India, visit ExxonMobil India and Energy Factor India. Follow us on LinkedIn and ExxonMobil (@exxonmobil) • Instagram photos and videos Like us on Facebook Subscribe our channel at YouTube  EEO Statement  ExxonMobil is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin or disability status.  Business solicitation and recruiting scams  ExxonMobil does not use recruiting or placement agencies that charge candidates an advance fee of any kind (e.g., placement fees, immigration processing fees, etc.). Follow the LINK to understand more about recruitment scams in the name of ExxonMobil.  Nothing herein is intended to override the corporate separateness of local entities. Working relationships discussed herein do not necessarily represent a reporting connection, but may reflect a functional guidance, stewardship, or service relationship.  Exxon Mobil Corporation has numerous affiliates, many with names that include ExxonMobil, Exxon, Esso and Mobil. For convenience and simplicity, those terms and terms like corporation, company, our, we and its are sometimes used as abbreviated references to specific affiliates or affiliate groups. Abbreviated references describing global or regional operational organizations and global or regional business lines are also sometimes used for convenience and simplicity. Similarly, ExxonMobil has business relationships with thousands of customers, suppliers, governments, and others. For convenience and simplicity, words like venture, joint venture, partnership, co-venturer, and partner are used to indicate business relationships involving common activities and interests, and those words may not indicate precise legal relationships.",competitive,Positive
Trainer - Data Analytics,Vinsup Info tech PVT LTD,"Hybrid work in Ganapathi, Coimbatore, Tamil Nadu",Coimbatore,"ABOUT US We are an innovative Edtech company on a mission to revolutionize learning by blending cutting-edge technology with engaging educational experiences. Our goal is to empower learners across the globe with tools that inspire curiosity, growth, and success. THE ROLE We are seeking a Data Analytics Trainer to deliver comprehensive and hands-on training programs to students and professionals. The ideal candidate should have strong expertise in data analysis, statistical modeling, data visualization, and tools such as Excel, SQL, Python, R, and Power BI/Tableau. You will be responsible for designing curriculum, conducting interactive sessions, and ensuring learners gain practical, industry-relevant skills. KEY RESPONSIBILITIES Conduct interactive and practical training sessions on, o Data analysis fundamentals (data cleaning, wrangling, and pre-processing) o Statistical concepts (mean, median, standard deviation, correlation, etc.) o Data visualization using Power BI, Tableau, and Excel o Programming languages: Python (Pandas, NumPy), R, and SQL o Data modeling and predictive analytics Create and update training materials, presentations, and course content. Design practical assignments, projects, and case studies to enhance learning outcomes. Ensure course content aligns with industry trends and best practices. Conduct live demos on data extraction, cleaning, and visualization. Guide students in building and optimizing their own data analytical projects. Evaluate participants' performance through tests, assignments, and projects. Provide constructive feedback and support learners in skill improvement. Stay updated with the latest data analytics tools, trends, and technologies. Guide students on career paths, certifications, and interview preparation. WHAT WE’RE LOOKING FOR Bachelor’s or Master’s degree in Marketing, Business, or a related field. Proven experience as a Data Analyst, Data scientist or Trainer. Strong expertise in Excel and SQL, Python/R, Power BI,Tableau. Knowledge of machine learning basics is a plus. Ability to simplify complex topics for learners at different skill levels. Exceptional written and verbal communication skills. WHY JOIN US? Impactful Work: Be part of a company that’s transforming education and making a global impact. Growth Opportunities: Take on a pivotal role in a growing company with the chance to shape the future of the business. Dynamic Culture: Join a passionate and collaborative team where your ideas will be valued and your voice heard. Flexibility: Enjoy the freedom of a flexible work environment, with options for remote or hybrid arrangements. Compensation: Competitive salary, performance-based bonuses, and benefits. HOW TO APPLY If you are passionate about helping students shape their future and meet the above criteria, we would love to hear from you! Submit your application with your resume at hrvinsup@gmail.com . Join us to make a difference in the lives of students and help them achieve their dreams! Education: Bachelor's (Preferred) Preferred Certifications: Microsoft Power BI Data Analyst Certification Tableau Desktop Specialist/Certified Associate AWS certified data analytics Google data analytics professional certificate Python/SQL related certifications Experience: 1+ year of hands-on experience in Data Analytics. 1+ year of training experience preferred. Benefits: Health insurance Provident Fund Schedule: Day shift Supplemental Pay: Commission pay Performance bonus Yearly bonus Job Types: Full-time, Permanent, Fresher Pay: ₹300,000.00 - ₹500,000.00 per year Benefits: Health insurance Provident Fund Schedule: Day shift Supplemental Pay: Performance bonus Work Location: In person",competitive,Positive
